account_id,customer_id,account_type,account_opening_date
1031,1031,current,16.02.2000
1032,1032,current,19.02.2000
1033,1033,current,25.01.2017
1034,1034,savings,16.04.2011
1035,1035,savings,16.10.1999
1036,1036,current,15.08.2009
1037,1037,current,01.02.2016
1038,1038,savings,14.08.1995
1039,1039,current,24.05.2011
1040,1040,current,09.09.1997
1041,1041,current,22.08.1995
1042,1042,current,15.12.2007
1043,1043,current,11.09.1995
1044,1044,current,04.03.2000
1045,1045,current,26.09.2009
1046,1046,savings,23.07.2005
1047,1047,current,24.07.2001
1048,1048,current,23.08.2022
1049,1049,savings,23.11.2011
1050,1050,savings,26.03.2023
1051,1051,current,16.06.2003
1052,1052,savings,11.11.2013
1053,1053,current,17.03.2005
1054,1054,savings,13.09.2022
1055,1055,savings,24.05.2009
1056,1056,savings,09.04.1997
1057,1057,current,09.06.2000
1058,1058,savings,13.10.2014
1059,1059,current,06.06.2000
1060,1060,current,17.09.2001
1061,1061,savings,21.12.2020
1062,1062,savings,21.10.2007
1063,1063,current,19.05.2010
1064,1064,current,28.11.1997
1065,1065,current,15.06.2000
1066,1066,savings,12.12.2019
1067,1067,current,02.08.2020
1068,1068,savings,01.01.2019
1069,1069,current,26.02.1995
1070,1070,savings,20.11.2006
1071,1071,current,18.05.2016
1072,1072,current,28.08.2003
1073,1073,savings,22.09.2012
1074,1074,savings,24.10.2022
1075,1075,savings,14.06.1998
1076,1076,savings,28.07.2008
1077,1077,savings,03.12.2005
1078,1078,current,15.04.1995
1079,1079,savings,07.10.2008
1080,1080,savings,19.06.2012
1081,1081,savings,12.04.2006
1082,1082,savings,21.06.1996
1083,1083,savings,12.08.2019
1084,1084,current,13.08.2021
1085,1085,savings,02.11.2010
1086,1086,current,10.12.1997
1087,1087,savings,13.10.2005
1088,1088,savings,01.07.2021
1089,1089,current,23.10.2004
1090,1090,savings,21.02.2010
1091,1091,savings,08.07.2009
1092,1092,current,26.09.2014
1093,1093,current,16.12.1996
1094,1094,savings,28.06.1995
1095,1095,current,02.06.2010
1096,1096,savings,04.12.2005
1097,1097,savings,19.06.2005
1098,1098,savings,17.04.2021
1099,1099,current,19.04.1996
1100,1100,current,03.11.2024
1101,1101,savings,17.04.1999
1102,1102,savings,13.09.2006
1103,1103,current,10.06.2014
1104,1104,savings,03.01.2000
1105,1105,current,26.02.2003
1106,1106,current,08.03.2021
1107,1107,current,07.06.2015
1108,1108,current,27.04.1995
1109,1109,current,24.04.2007
1110,1110,savings,18.03.2003
1111,1111,current,28.03.1998
1112,1112,current,24.09.2003
1113,1113,current,25.01.1999
1114,1114,savings,15.02.2013
1115,1115,current,19.02.2014
1116,1116,current,22.04.2016
1117,1117,current,07.04.2009
1118,1118,savings,22.04.2019
1119,1119,savings,17.01.2004
1120,1120,savings,20.01.2007
1121,1121,current,14.09.2024
1122,1122,current,03.02.2002
1123,1123,savings,23.11.2009
1124,1124,savings,19.06.1999
1125,1125,current,09.11.2009
1126,1126,savings,05.02.2003
1127,1127,savings,04.10.1997
1128,1128,savings,13.06.2003
1129,1129,current,11.11.2013
1130,1130,savings,07.06.1997
1131,1131,savings,05.02.2015
1132,1132,savings,28.02.2005
1133,1133,current,05.11.2010
1134,1134,current,06.11.2021
1135,1135,savings,06.03.2006
1136,1136,savings,06.03.2012
1137,1137,savings,05.01.2010
1138,1138,savings,03.03.2016
1139,1139,savings,01.08.2018
1140,1140,current,05.08.2023
1141,1141,savings,01.07.1997
1142,1142,savings,09.01.2015
1143,1143,current,21.02.2010
1144,1144,current,17.03.2015
1145,1145,savings,14.06.2023
1146,1146,current,10.11.2012
1147,1147,current,24.07.1998
1148,1148,savings,18.02.2005
1149,1149,savings,16.11.2006
1150,1150,current,15.01.1999
1151,1151,savings,01.04.2014
1152,1152,savings,23.05.1998
1153,1153,current,18.08.2009
1154,1154,savings,28.02.1996
1155,1155,current,04.09.2016
1156,1156,current,21.12.1996
1157,1157,current,18.12.2001
1158,1158,current,15.08.2022
1159,1159,current,11.05.2016
1160,1160,savings,04.06.1999
1161,1161,current,01.01.2011
1162,1162,savings,03.10.2020
1163,1163,savings,28.02.1997
1164,1164,current,26.01.2015
1165,1165,savings,24.08.2016
1166,1166,current,19.05.2015
1167,1167,current,18.10.2019
1168,1168,savings,15.03.2000
1169,1169,current,28.05.2024
1170,1170,savings,24.06.2021
1171,1171,savings,24.01.2023
1172,1172,savings,01.02.2003
1173,1173,current,13.10.2006
1174,1174,savings,18.06.2002
1175,1175,current,13.10.2009
1176,1176,savings,22.06.2012
1177,1177,savings,10.06.2015
1178,1178,current,13.09.2008
1179,1179,savings,17.03.1999
1180,1180,savings,11.12.2011
1181,1181,savings,10.09.2021
1182,1182,current,20.03.2024
1183,1183,current,24.10.2014
1184,1184,savings,16.02.2001
1185,1185,savings,28.11.2004
1186,1186,current,22.10.2013
1187,1187,current,23.02.2018
1188,1188,current,02.03.2019
1189,1189,savings,05.05.2013
1190,1190,savings,28.11.2024
1191,1191,current,19.09.2015
1192,1192,current,11.10.1995
1193,1193,savings,08.07.2006
1194,1194,savings,12.12.2002
1195,1195,current,08.06.2018
1196,1196,current,05.11.1998
1197,1197,savings,19.05.2000
1198,1198,current,19.08.2003
1199,1199,savings,02.02.2003
1200,1200,savings,10.01.2018
1201,1201,savings,27.01.2008
1202,1202,current,01.12.2007
1203,1203,savings,11.05.2010
1204,1204,current,09.04.2021
1205,1205,current,04.11.1997
1206,1206,savings,09.10.2000
1207,1207,current,03.11.2014
1208,1208,savings,22.09.2012
1209,1209,current,20.02.2020
1210,1210,savings,21.11.2002
1211,1211,savings,25.07.2010
1212,1212,savings,13.08.2012
1213,1213,savings,13.06.2011
1214,1214,savings,19.09.1997
1215,1215,current,16.12.1998
1216,1216,current,22.12.2022
1217,1217,savings,06.02.1996
1218,1218,current,28.02.2017
1219,1219,current,27.10.2022
1220,1220,savings,02.04.1999
1221,1221,savings,07.12.2002
1222,1222,savings,07.08.2021
1223,1223,savings,06.06.2016
1224,1224,savings,27.02.2019
1225,1225,current,12.09.2009
1226,1226,current,27.01.2011
1227,1227,current,04.06.2014
1228,1228,savings,18.11.1997
1229,1229,current,16.05.2018
1230,1230,savings,11.01.2006
1231,1231,savings,04.10.2010
1232,1232,savings,05.11.2023
1233,1233,savings,22.05.2017
1234,1234,current,22.09.2024
1235,1235,savings,28.03.2001
1236,1236,current,01.06.2009
1237,1237,savings,27.08.1997
1238,1238,current,10.12.1996
1239,1239,current,07.11.2005
1240,1240,savings,03.12.2020
1241,1241,current,13.01.1999
1242,1242,current,24.03.2017
1243,1243,savings,26.08.2004
1244,1244,current,09.05.1996
1245,1245,current,07.03.2010
1246,1246,current,19.06.2005
1247,1247,savings,18.09.2024
1248,1248,savings,14.11.2013
1249,1249,current,20.01.2019
1250,1250,current,05.04.1997
1251,1251,current,17.07.1995
1252,1252,current,27.02.2020
1253,1253,savings,24.05.2008
1254,1254,current,15.05.2002
1255,1255,current,09.06.2001
1256,1256,current,25.11.2010
1257,1257,savings,26.12.2004
1258,1258,current,09.05.2010
1259,1259,current,15.07.1996
1260,1260,savings,13.10.2004
1261,1261,current,04.05.2024
1262,1262,current,11.12.2024
1263,1263,current,17.06.2009
1264,1264,savings,04.06.2013
1265,1265,savings,27.06.1995
1266,1266,current,09.06.2009
1267,1267,current,21.06.2006
1268,1268,savings,21.10.2000
1269,1269,savings,28.02.2006
1270,1270,current,04.11.2019
1271,1271,current,01.06.2005
1272,1272,current,11.05.2023
1273,1273,savings,01.07.2002
1274,1274,savings,19.04.2005
1275,1275,savings,15.10.2011
1276,1276,savings,18.09.2007
1277,1277,savings,14.10.2012
1278,1278,current,15.12.2005
1279,1279,current,13.01.1996
1280,1280,current,08.06.2007
1281,1281,savings,05.07.2003
1282,1282,current,14.08.2010
1283,1283,savings,19.11.2019
1284,1284,savings,12.10.2000
1285,1285,current,12.10.2012
1286,1286,current,26.09.2016
1287,1287,current,26.10.1999
1288,1288,current,03.06.2003
1289,1289,current,28.12.2001
1290,1290,savings,06.05.2008
1291,1291,savings,20.04.2020
1292,1292,savings,01.05.2006
1293,1293,current,10.03.1995
1294,1294,current,16.09.1995
1295,1295,current,07.09.2006
1296,1296,current,05.11.2011
1297,1297,savings,04.08.2005
1298,1298,current,28.05.2022
1299,1299,current,24.09.2020
1300,1300,current,20.10.2023
1301,1301,current,11.05.1997
1302,1302,current,06.02.2010
1303,1303,savings,11.05.2016
1304,1304,current,06.01.2014
1305,1305,current,26.03.1995
1306,1306,current,07.02.2012
1307,1307,savings,03.05.1997
1308,1308,current,08.03.2001
1309,1309,savings,24.07.1995
1310,1310,savings,20.03.2024
1311,1311,current,25.08.2010
1312,1312,current,22.09.2022
1313,1313,current,24.11.1997
1314,1314,current,22.08.2002
1315,1315,savings,09.12.2000
1316,1316,savings,05.08.2003
1317,1317,savings,11.06.2021
1318,1318,savings,06.02.2007
1319,1319,current,11.07.2013
1320,1320,current,16.10.2000
1321,1321,savings,19.10.2017
1322,1322,savings,24.09.2013
1323,1323,savings,25.11.1998
1324,1324,savings,16.06.2006
1325,1325,current,17.03.2022
1326,1326,savings,02.11.1995
1327,1327,savings,11.08.2008
1328,1328,savings,28.05.2024
1329,1329,savings,01.05.2021
1330,1330,current,10.09.2023
1331,1331,savings,13.03.2005
1332,1332,savings,05.08.1995
1333,1333,savings,11.10.2021
1334,1334,savings,14.09.1999
1335,1335,savings,08.01.2022
1336,1336,current,15.07.2001
1337,1337,savings,05.09.2016
1338,1338,savings,17.04.2007
1339,1339,savings,07.12.2022
1340,1340,savings,19.04.2009
1341,1341,current,13.08.2015
1342,1342,current,17.09.2012
1343,1343,current,01.08.2022
1344,1344,savings,01.09.2011
1345,1345,current,20.03.2010
1346,1346,savings,25.05.2024
1347,1347,current,09.06.2003
1348,1348,current,10.08.2001
1349,1349,current,01.04.2017
1350,1350,current,07.08.2020
1351,1351,savings,01.07.1997
1352,1352,current,20.07.2021
1353,1353,current,21.06.2022
1354,1354,savings,21.10.2012
1355,1355,current,04.02.2018
1356,1356,current,08.02.2019
1357,1357,current,26.07.2022
1358,1358,savings,23.07.2023
1359,1359,savings,06.09.2002
1360,1360,current,09.05.2024
1361,1361,current,09.12.2017
1362,1362,savings,06.05.2007
1363,1363,savings,14.10.2006
1364,1364,current,22.11.2016
1365,1365,savings,17.07.2018
1366,1366,current,23.09.2001
1367,1367,savings,19.12.2013
1368,1368,savings,05.11.2016
1369,1369,current,07.04.2002
1370,1370,current,21.10.2021
1371,1371,current,14.07.2020
1372,1372,savings,22.02.1998
1373,1373,current,22.12.2017
1374,1374,current,15.02.2015
1375,1375,savings,18.11.2023
1376,1376,savings,24.11.1998
1377,1377,current,07.09.2023
1378,1378,savings,13.10.2023
1379,1379,current,22.10.2007
1380,1380,savings,21.07.2009
1381,1381,savings,11.02.2022
1382,1382,savings,19.08.2005
1383,1383,savings,24.07.2023
1384,1384,current,06.10.2010
1385,1385,savings,11.11.2010
1386,1386,current,14.08.2010
1387,1387,savings,27.11.2007
1388,1388,current,21.03.2010
1389,1389,current,25.06.2016
1390,1390,savings,12.03.2000
1391,1391,current,07.11.2007
1392,1392,current,04.09.1995
1393,1393,current,01.07.2016
1394,1394,current,03.10.2019
1395,1395,current,24.05.1996
1396,1396,current,20.04.2024
1397,1397,savings,02.03.2013
1398,1398,current,13.11.2007
1399,1399,current,14.04.2009
1400,1400,current,09.10.2009
1401,1401,savings,13.04.2002
1402,1402,savings,23.09.2012
1403,1403,savings,20.01.2005
1404,1404,current,20.02.2018
1405,1405,savings,27.12.2012
1406,1406,savings,18.09.2014
1407,1407,savings,27.03.2002
1408,1408,current,17.05.2009
1409,1409,savings,07.03.2004
1410,1410,savings,03.07.2021
1411,1411,current,21.06.1997
1412,1412,current,13.05.2001
1413,1413,savings,07.08.1995
1414,1414,current,18.03.2017
1415,1415,savings,22.01.2012
1416,1416,current,04.11.1995
1417,1417,savings,27.08.2004
1418,1418,current,02.08.2018
1419,1419,current,24.06.1995
1420,1420,current,21.10.2020
1421,1421,savings,02.01.2010
1422,1422,savings,12.11.2003
1423,1423,savings,08.04.2024
1424,1424,current,13.11.2016
1425,1425,current,06.04.2003
1426,1426,savings,03.11.2002
1427,1427,current,26.11.2020
1428,1428,savings,25.03.2022
1429,1429,savings,04.01.2021
1430,1430,savings,11.11.2004
1431,1431,current,13.04.2000
1432,1432,savings,18.08.2006
1433,1433,savings,02.06.2024
1434,1434,savings,02.05.2010
1435,1435,savings,22.01.2023
1436,1436,savings,26.09.2020
1437,1437,current,24.05.2008
1438,1438,current,11.04.1999
1439,1439,savings,09.03.2021
1440,1440,savings,20.02.2002
1441,1441,savings,21.04.2014
1442,1442,savings,10.07.1995
1443,1443,current,09.08.2004
1444,1444,current,12.06.1995
1445,1445,savings,16.05.2014
1446,1446,current,27.01.2012
1447,1447,current,18.05.2010
1448,1448,savings,11.08.1996
1449,1449,savings,28.03.2017
1450,1450,savings,15.06.2012
1451,1451,savings,20.06.2015
1452,1452,savings,10.09.2006
1453,1453,current,12.04.2023
1454,1454,current,23.09.2023
1455,1455,current,21.04.2010
1456,1456,current,15.03.1999
1457,1457,savings,18.11.2024
1458,1458,current,18.05.2001
1459,1459,savings,21.12.2007
1460,1460,current,08.03.2016
1461,1461,savings,19.06.2009
1462,1462,current,19.06.1999
1463,1463,current,20.09.2013
1464,1464,current,19.07.2017
1465,1465,savings,18.02.2001
1466,1466,savings,04.09.2015
1467,1467,current,01.01.2009
1468,1468,savings,09.05.1995
1469,1469,current,10.05.2014
1470,1470,current,23.07.2011
1471,1471,savings,14.08.2004
1472,1472,savings,22.07.2006
1473,1473,current,04.06.1999
1474,1474,current,08.05.2018
1475,1475,current,12.01.2012
1476,1476,current,21.06.2005
1477,1477,current,07.08.2022
1478,1478,current,08.10.2022
1479,1479,current,19.05.1999
1480,1480,savings,25.06.2014
1481,1481,savings,27.03.2016
1482,1482,savings,13.08.2019
1483,1483,savings,27.09.2001
1484,1484,savings,09.02.2006
1485,1485,savings,07.07.1996
1486,1486,savings,15.12.2017
1487,1487,current,23.10.2007
1488,1488,current,18.10.2018
1489,1489,savings,06.07.2020
1490,1490,current,10.02.2004
1491,1491,savings,19.01.1997
1492,1492,savings,07.11.2013
1493,1493,savings,09.11.2015
1494,1494,savings,24.10.2004
1495,1495,current,12.12.2022
1496,1496,savings,16.09.1998
1497,1497,savings,12.10.1997
1498,1498,savings,24.10.2024
1499,1499,current,09.06.2003
1500,1500,current,02.01.2001
1501,1501,savings,07.09.2022
1502,1502,current,01.12.2008
1503,1503,savings,07.02.2009
1504,1504,current,01.07.2022
1505,1505,savings,20.03.2023
1506,1506,savings,03.12.2024
1507,1507,savings,13.07.2009
1508,1508,current,22.10.1999
1509,1509,current,02.11.2018
1510,1510,savings,04.07.2005
1511,1511,current,25.02.2003
1512,1512,current,07.05.2017
1513,1513,savings,16.12.2013
1514,1514,savings,08.05.2007
1515,1515,current,11.12.2024
1516,1516,savings,17.09.2021
1517,1517,current,10.03.2017
1518,1518,savings,01.03.2011
1519,1519,savings,05.01.2002
1520,1520,savings,12.05.2023
1521,1521,savings,11.01.2014
1522,1522,savings,08.05.2012
1523,1523,savings,25.10.2006
1524,1524,savings,16.09.2005
1525,1525,savings,16.10.2020
1526,1526,current,08.01.2010
1527,1527,current,16.06.2021
1528,1528,current,18.06.2001
1529,1529,current,13.09.2015
1530,1530,current,13.03.2010
1531,1531,current,17.11.2011
1532,1532,current,04.12.2021
1533,1533,current,06.12.2012
1534,1534,current,01.07.2023
1535,1535,savings,05.05.2006
1536,1536,current,06.11.2003
1537,1537,current,02.05.2018
1538,1538,savings,18.02.2022
1539,1539,current,06.10.2010
1540,1540,savings,22.07.2023
1541,1541,savings,01.08.2008
1542,1542,current,03.02.2020
1543,1543,current,20.01.2024
1544,1544,savings,21.05.2007
1545,1545,current,26.11.1997
1546,1546,current,11.09.1999
1547,1547,current,24.05.2016
1548,1548,current,24.05.2003
1549,1549,savings,14.04.2003
1550,1550,savings,20.11.2004
1551,1551,current,04.05.2006
1552,1552,current,13.05.2004
1553,1553,current,14.11.2006
1554,1554,savings,14.03.2017
1555,1555,current,03.11.1997
1556,1556,current,03.09.2004
1557,1557,savings,20.02.2021
1558,1558,savings,12.03.2011
1559,1559,current,22.01.1997
1560,1560,savings,08.03.2019
1561,1561,current,13.12.2019
1562,1562,savings,02.03.2017
1563,1563,savings,08.02.2020
1564,1564,savings,16.02.2011
1565,1565,savings,11.11.1999
1566,1566,savings,19.02.2006
1567,1567,savings,21.10.2014
1568,1568,current,09.05.2024
1569,1569,current,19.04.2008
1570,1570,savings,18.06.2004
1571,1571,savings,12.06.2005
1572,1572,current,03.01.2000
1573,1573,current,28.10.2013
1574,1574,savings,06.01.2007
1575,1575,savings,02.06.2020
1576,1576,current,15.02.2014
1577,1577,savings,16.01.2011
1578,1578,current,24.10.2005
1579,1579,savings,02.08.2021
1580,1580,savings,10.04.2018
1581,1581,savings,07.02.2022
1582,1582,savings,25.01.2010
1583,1583,current,13.11.1996
1584,1584,current,28.09.2015
1585,1585,current,25.08.2023
1586,1586,current,09.05.2011
1587,1587,current,24.04.2002
1588,1588,current,06.04.1996
1589,1589,savings,07.10.2021
1590,1590,savings,06.08.2023
1591,1591,current,17.10.2010
1592,1592,savings,22.05.2001
1593,1593,current,28.08.1995
1594,1594,current,19.04.1997
1595,1595,savings,04.10.2008
1596,1596,current,01.08.2018
1597,1597,savings,04.03.2007
1598,1598,current,19.06.2019
1599,1599,current,23.04.2012
1600,1600,current,19.12.2007
1601,1601,savings,11.08.2020
1602,1602,savings,18.07.2017
1603,1603,savings,06.05.2002
1604,1604,savings,07.12.2015
1605,1605,current,04.08.2005
1606,1606,savings,02.01.2018
1607,1607,savings,15.11.2020
1608,1608,savings,09.08.1995
1609,1609,savings,13.08.2013
1610,1610,current,15.08.1999
1611,1611,savings,01.12.2011
1612,1612,current,25.04.2022
1613,1613,savings,10.09.2024
1614,1614,savings,10.10.2019
1615,1615,savings,10.09.2023
1616,1616,savings,02.07.2015
1617,1617,savings,26.07.2011
1618,1618,savings,02.03.2002
1619,1619,savings,09.12.2003
1620,1620,savings,13.12.2023
1621,1621,savings,12.04.2009
1622,1622,current,18.12.2015
1623,1623,savings,24.03.2009
1624,1624,savings,12.02.2002
1625,1625,savings,05.08.2001
1626,1626,current,24.10.2021
1627,1627,current,09.05.1996
1628,1628,savings,20.10.1997
1629,1629,savings,07.05.2005
1630,1630,current,04.01.2019
1631,1631,current,10.06.1997
1632,1632,savings,13.01.2010
1633,1633,current,12.08.2016
1634,1634,savings,28.04.2009
1635,1635,current,13.01.2004
1636,1636,savings,28.03.2006
1637,1637,savings,26.09.2002
1638,1638,savings,12.10.1997
1639,1639,savings,15.01.2013
1640,1640,savings,24.04.2017
1641,1641,current,12.04.2007
1642,1642,savings,16.12.2012
1643,1643,current,02.04.2009
1644,1644,current,06.10.2012
1645,1645,current,21.11.2002
1646,1646,current,18.09.1996
1647,1647,savings,21.12.2020
1648,1648,current,26.11.2004
1649,1649,current,28.09.2020
1650,1650,current,09.04.2006
1651,1651,savings,05.07.1998
1652,1652,savings,07.10.2015
1653,1653,current,20.05.2018
1654,1654,current,07.12.1998
1655,1655,savings,02.10.2001
1656,1656,current,20.01.2022
1657,1657,savings,28.01.2004
1658,1658,current,12.01.2020
1659,1659,current,13.12.2001
1660,1660,savings,26.05.2018
1661,1661,savings,14.11.2001
1662,1662,current,16.06.1997
1663,1663,savings,25.03.2012
1664,1664,current,20.05.1998
1665,1665,savings,26.11.2022
1666,1666,savings,08.03.1997
1667,1667,savings,20.03.2019
1668,1668,current,07.06.2015
1669,1669,current,24.06.2014
1670,1670,current,21.10.2018
1671,1671,savings,16.05.2007
1672,1672,current,14.03.1995
1673,1673,savings,10.12.2021
1674,1674,savings,24.02.1996
1675,1675,savings,09.11.2016
1676,1676,savings,19.06.2024
1677,1677,current,13.11.2008
1678,1678,current,05.05.1999
1679,1679,current,17.08.2016
1680,1680,savings,17.06.2016
1681,1681,current,14.01.1996
1682,1682,savings,27.06.2023
1683,1683,current,28.02.1998
1684,1684,current,10.01.2010
1685,1685,current,04.11.2019
1686,1686,current,09.10.2020
1687,1687,current,16.07.2009
1688,1688,current,03.09.2024
1689,1689,savings,09.01.2001
1690,1690,savings,09.11.2022
1691,1691,savings,14.12.2000
1692,1692,current,10.03.2007
1693,1693,savings,03.03.2005
1694,1694,current,21.01.2015
1695,1695,savings,02.04.1997
1696,1696,current,24.06.2003
1697,1697,current,13.02.2004
1698,1698,savings,09.04.2024
1699,1699,current,27.07.2016
1700,1700,current,01.12.2014
1701,1701,savings,14.02.2011
1702,1702,savings,25.08.2001
1703,1703,savings,18.10.2013
1704,1704,savings,28.12.1995
1705,1705,savings,16.03.2001
1706,1706,current,09.09.2013
1707,1707,current,21.04.2017
1708,1708,savings,05.02.2015
1709,1709,current,03.05.2019
1710,1710,savings,21.07.2014
1711,1711,current,20.07.2010
1712,1712,current,05.06.2015
1713,1713,current,10.09.2015
1714,1714,savings,20.06.2001
1715,1715,current,24.11.2011
1716,1716,savings,12.10.2019
1717,1717,savings,01.08.2023
1718,1718,savings,16.11.2017
1719,1719,current,19.03.2003
1720,1720,current,25.08.2006
1721,1721,current,25.04.2019
1722,1722,savings,12.06.2016
1723,1723,savings,05.08.2006
1724,1724,savings,26.04.2005
1725,1725,savings,03.08.2009
1726,1726,savings,24.11.2005
1727,1727,savings,24.06.2013
1728,1728,current,06.09.2019
1729,1729,savings,26.09.2009
1730,1730,current,01.08.2009
1731,1731,savings,02.01.2020
1732,1732,savings,04.07.2002
1733,1733,current,15.06.1997
1734,1734,current,05.12.2006
1735,1735,current,22.03.2022
1736,1736,current,26.02.2015
1737,1737,current,25.08.2024
1738,1738,current,10.09.2018
1739,1739,current,26.02.2007
1740,1740,savings,28.05.1996
1741,1741,savings,06.03.2016
1742,1742,savings,25.01.2012
1743,1743,savings,13.05.1997
1744,1744,current,27.02.2011
1745,1745,current,02.06.2005
1746,1746,savings,09.10.2000
1747,1747,current,22.04.1995
1748,1748,savings,23.11.2017
1749,1749,current,20.07.2013
1750,1750,savings,10.08.2002
1751,1751,savings,07.09.2000
1752,1752,savings,05.10.2022
1753,1753,current,01.12.2002
1754,1754,savings,14.11.2004
1755,1755,savings,27.10.2007
1756,1756,savings,12.04.2005
1757,1757,current,20.01.1999
1758,1758,savings,12.08.2004
1759,1759,current,24.02.2002
1760,1760,current,20.02.1996
1761,1761,savings,05.12.2005
1762,1762,current,12.04.2020
1763,1763,current,24.08.2006
1764,1764,current,03.04.2012
1765,1765,current,06.09.2004
1766,1766,savings,21.11.2017
1767,1767,current,27.03.2016
1768,1768,savings,16.05.2001
1769,1769,current,09.05.2022
1770,1770,current,21.08.2012
1771,1771,savings,16.09.1999
1772,1772,current,13.07.2010
1773,1773,current,04.06.2017
1774,1774,savings,05.12.2009
1775,1775,current,20.05.2011
1776,1776,savings,15.06.2019
1777,1777,savings,05.09.2023
1778,1778,current,20.04.2014
1779,1779,savings,23.08.1996
1780,1780,current,05.12.2024
1781,1781,current,12.04.2013
1782,1782,savings,27.12.2020
1783,1783,current,11.05.2020
1784,1784,savings,11.07.2020
1785,1785,current,09.03.2010
1786,1786,savings,23.11.2001
1787,1787,savings,21.10.2005
1788,1788,savings,07.05.2022
1789,1789,savings,06.09.2022
1790,1790,savings,02.09.2001
1791,1791,savings,20.03.1997
1792,1792,current,10.07.2023
1793,1793,current,02.09.2005
1794,1794,current,13.05.2004
1795,1795,current,18.05.2022
1796,1796,savings,03.11.1998
1797,1797,savings,04.01.2012
1798,1798,savings,08.12.2019
1799,1799,savings,02.05.2001
1800,1800,current,05.05.2011
1801,1801,savings,04.11.2023
1802,1802,savings,26.08.2024
1803,1803,savings,20.06.1995
1804,1804,current,08.03.2008
1805,1805,current,11.08.2016
1806,1806,current,21.06.2018
1807,1807,current,03.07.2016
1808,1808,savings,02.12.2016
1809,1809,current,01.10.2021
1810,1810,current,11.07.2024
1811,1811,savings,15.08.2004
1812,1812,current,06.04.2020
1813,1813,current,17.08.2020
1814,1814,savings,18.12.2023
1815,1815,current,27.03.2006
1816,1816,current,09.09.2006
1817,1817,current,27.06.2016
1818,1818,current,27.03.2023
1819,1819,savings,27.11.2007
1820,1820,savings,26.08.2014
1821,1821,current,06.07.2016
1822,1822,savings,12.10.2007
1823,1823,savings,10.04.1997
1824,1824,current,14.03.2012
1825,1825,current,25.06.2020
1826,1826,savings,09.03.2014
1827,1827,savings,04.08.2009
1828,1828,current,04.10.2001
1829,1829,savings,27.11.2013
1830,1830,savings,18.02.2015
1831,1831,current,27.06.2013
1832,1832,current,17.04.2018
1833,1833,current,25.01.1995
1834,1834,current,11.02.2004
1835,1835,savings,25.07.2003
1836,1836,current,19.12.1997
1837,1837,savings,02.09.2005
1838,1838,savings,21.06.2008
1839,1839,current,03.05.1996
1840,1840,savings,01.07.1995
1841,1841,current,07.11.2011
1842,1842,current,21.07.2008
1843,1843,savings,06.10.2022
1844,1844,savings,12.05.2007
1845,1845,savings,26.11.1997
1846,1846,current,20.10.2021
1847,1847,current,10.11.2015
1848,1848,current,22.08.1997
1849,1849,savings,14.07.2008
1850,1850,current,18.08.2015
1851,1851,current,17.02.2003
1852,1852,savings,23.12.1995
1853,1853,savings,23.03.2015
1854,1854,current,14.12.2000
1855,1855,current,01.02.2002
1856,1856,current,10.12.2005
1857,1857,savings,24.09.2005
1858,1858,current,23.11.1995
1859,1859,current,18.12.2015
1860,1860,savings,18.02.1997
1861,1861,current,17.06.2021
1862,1862,current,28.11.2004
1863,1863,current,05.06.2010
1864,1864,savings,05.08.2013
1865,1865,savings,09.10.1998
1866,1866,savings,16.06.2006
1867,1867,savings,15.07.2001
1868,1868,current,14.02.2003
1869,1869,savings,20.09.2004
1870,1870,savings,15.06.2019
1871,1871,savings,21.12.2015
1872,1872,savings,13.02.2010
1873,1873,current,06.07.1998
1874,1874,savings,22.08.1998
1875,1875,current,02.05.2019
1876,1876,savings,10.08.2007
1877,1877,current,27.12.1998
1878,1878,savings,17.10.2018
1879,1879,savings,06.10.2008
1880,1880,savings,19.07.2007
1881,1881,current,24.12.1999
1882,1882,savings,02.11.2002
1883,1883,current,01.04.1995
1884,1884,current,19.12.2021
1885,1885,current,16.06.2013
1886,1886,savings,18.02.2023
1887,1887,savings,12.01.2001
1888,1888,savings,19.04.2000
1889,1889,savings,27.09.1997
1890,1890,savings,28.11.2013
1891,1891,current,02.12.2000
1892,1892,savings,25.08.2022
1893,1893,savings,03.11.2018
1894,1894,savings,09.02.2001
1895,1895,current,14.08.2008
1896,1896,savings,03.01.1997
1897,1897,savings,23.05.2005
1898,1898,savings,11.06.2012
1899,1899,savings,05.02.2015
1900,1900,current,15.07.2003
1901,1901,current,12.01.2014
1902,1902,savings,13.05.2015
1903,1903,current,11.10.2003
1904,1904,current,23.07.2024
1905,1905,current,07.06.2002
1906,1906,savings,08.04.2006
1907,1907,current,27.06.1995
1908,1908,savings,23.11.2003
1909,1909,savings,22.12.2012
1910,1910,current,15.03.2004
1911,1911,current,19.08.2021
1912,1912,current,11.05.2002
1913,1913,savings,21.07.2000
1914,1914,current,17.03.2007
1915,1915,savings,24.07.2014
1916,1916,current,22.12.1996
1917,1917,current,21.08.2022
1918,1918,current,18.03.2020
1919,1919,savings,10.04.2000
1920,1920,current,19.10.2020
1921,1921,savings,11.05.2012
1922,1922,current,18.02.2012
1923,1923,savings,21.04.1997
1924,1924,current,27.01.2024
1925,1925,current,15.04.2011
1926,1926,current,24.04.1998
1927,1927,current,01.11.2022
1928,1928,current,23.06.2007
1929,1929,current,15.01.2020
1930,1930,savings,08.12.2002
1931,1931,current,02.05.2020
